X1	X2	Y
-0.002943304603793581	-0.303569518344351	1
0.0010952558640085004	-0.2163295148750993	1
-0.0025072591396137155	0.060624388573753775	0
-0.0022974055393238284	-0.19116044528648407	1
-0.0018149425848148872	0.15451917222356198	0
-0.0012028915906852047	-0.2451575664254104	1
0.005058163640962785	0.04565335760708312	1
-0.0012684582874357708	-0.3380444831013117	1
0.001125234467747584	-0.21673999106055722	1
0.0036238190446138243	0.19077199452549143	0
-0.004998441520577213	0.18654909706398676	0
-0.0026099294330324953	0.24350820856295666	0
-0.006129580359749634	-0.007004517732244442	1
0.001537539280461763	-0.14256864382904372	0
-0.0076202536681913915	-0.23962000565346162	1
-0.0008283760634894946	0.39295085345664915	0
0.0021947797108699514	0.023263194951172527	0
0.0002901109273370052	0.32128667955366513	0
0.003607577170976618	-0.3965691424179798	1
0.004840080280605076	0.21246613816822021	0
0.006087426461323391	0.08509290553942145	1
0.0021077604515760584	0.33160561532397687	0
-0.005496961686611322	0.18463226047070874	1
-0.005186788189767754	-0.020290068985514657	1
-0.0072439399535797755	0.2513519383960177	1
-0.005899522128966534	0.19224646594089279	0
-0.004058912119829589	-0.25695955174963336	1
0.003018879901341021	0.25414756403928745	0
-0.005048160346216054	-0.2613463724570901	1
-0.0005545734841724002	0.23549902656273722	0
-0.004591490980061158	0.18503190802367112	0
0.004845743117092674	0.19666617216281648	0
-0.0016570875351662484	-0.35931167917531476	1
-0.004473305263198436	-0.1338042033994114	1
0.0011551260889341166	0.250709240320365	0
-0.0038794079585950654	0.26856923792444887	0
0.0027029213836538488	0.22508162997979037	0
0.000951177695461317	-0.18201636929933995	0
0.0018898925744430947	-0.24204580617010762	1
0.0006692923873165749	0.18981929891531535	0
-0.001790713887483661	-0.17241425110813557	1
0.003251950192950086	-0.05847180138711707	0
0.0080524749465773	-0.2808862489485453	1
-0.0005810863905613965	0.1494700920847636	0
-0.005254244779265176	0.33561557512965273	0
0.002833701900209716	0.3142424929734692	0
-0.0034713210533624866	-0.26881438704447563	1
0.007181483973979619	0.01545850926670093	1
1.960739085021825e-05	0.12411971941552848	0
-0.0038252450280155084	0.1981792400787429	0
0.0004803270673801052	0.06470216970452874	0
0.001468081362550722	0.11720783753009781	0
-0.001223910458691576	-0.3332066129336905	1
0.0070525194321668485	-0.16942134922102006	1
0.003587661554094608	-0.21313075049116173	1
0.0006088364664986778	0.38984754507384084	0
0.002881386881880896	-0.21336483403666837	1
0.003562294178648372	-0.02681942422740404	0
0.0034026878457381338	-0.1930430583389605	1
-0.008319109844887283	0.15801255399056044	1
-0.0021990230254041194	0.16294632395505274	0
0.0012638534662416665	-0.20895813186192053	1
-0.004327854203397478	-0.15615869498387117	1
0.001567367472691715	-0.1936941930007643	1
-0.005159619375842419	0.05168291196141131	1
0.0035256861808456493	-0.3110612894255843	1
0.00448633654061316	-0.08107902515922845	0
0.0012102679365441806	-0.05256008428963568	0
-0.005671365079822691	0.12006862623205208	1
-0.0025209490221657156	0.014838022247881704	0
-0.001508478883316573	0.3266040474351952	0
-0.00016127465882491613	0.3016069117921424	0
-0.0014373697858497088	-0.3551757397785042	1
-0.002705051722456283	0.3027706447566645	0
0.0038114319468731247	0.05206681097433199	1
0.004069118622022711	-0.3263254633603738	1
0.004936211038263971	-0.24514671508880168	1
-0.004489111815536558	-0.022522156000860626	0
-0.00446226944428719	0.0357248466839112	0
-0.007285421044078676	0.07229484663466629	1
-0.004114943421166892	0.26310549830587626	0
0.002698690801701818	0.06422818015599947	1
-0.0022886283651865503	-0.34232571869952433	1
0.006730458927280183	0.1652170792306748	1
0.006705537499999693	0.14379104919750685	1
-0.008706184829692135	0.202300727242014	1
-0.003835112129086293	-0.10798141010143529	1
0.00021128549291093564	0.3105374387107074	0
-0.004651158957354648	0.09571454889778255	1
0.006314290945823237	0.07619203064340017	1
0.006439016043398928	-0.12478468934874276	1
0.0014120536420589476	0.038952814827595814	0
-0.0018554816016152344	-0.25440322672101245	1
0.0019539554994205295	0.1639686282449952	0
0.004484710123034856	-0.18008838474062505	1
0.001360671055914217	0.05458200254318804	0
0.004995265361998369	-0.0464780470008563	1
0.00034713566843297324	-0.15534007675151665	0
-0.0054354233967819935	0.05102176990848901	1
-0.005020178732037897	0.06180360516967632	0
-0.004948178568848038	0.22147389702088136	0
0.0004577343427012493	-0.20735118571679836	1
-0.0011798376567937806	-0.32402731159699866	1
0.005591321144912844	-0.2052133231069	1
0.007699411621379302	-0.0751221934316477	1
-0.002674308122136926	0.09547705797307471	0
